frame,Longitudinal Acceleration,Throttle Pedal Position,Vehicle Speed,Engine RPM,Left Front Wheel Speed,Right Front Wheel Speed,Left Rear Wheel Speed,Right Rear Wheel Speed
1566,-0.72,0.0,3.68,696.0,34.5,34.5,34.5,34.5
1567,-0.72,0.0,3.45,695.0,32.0,32.0,32.0,32.0
1568,-0.64,0.0,3.25,686.0,30.5,30.5,30.5,30.5
1569,-0.48,0.0,3.11,683.0,29.0,29.0,29.0,29.0
1570,-0.24,0.0,2.98,683.0,28.0,28.0,27.5,27.5
1571,-0.24,0.0,2.85,673.0,27.0,27.0,27.5,27.5
1572,-0.24,0.0,2.77,665.0,26.0,26.0,26.5,26.5
1573,-0.16,0.0,2.7,663.0,25.0,25.0,25.0,25.0
1574,-0.16,0.0,2.61,652.0,25.0,25.0,25.0,25.0
1575,0.0,0.0,2.64,646.0,25.0,25.0,25.0,25.0
1576,0.08,0.0,2.67,642.0,26.0,26.0,26.0,26.0
1577,0.16,0.0,2.77,643.0,26.5,26.5,27.0,27.0
1578,0.16,0.0,2.85,638.0,27.5,27.5,27.5,28.0
1579,0.16,1.18,2.96,634.0,28.5,28.5,28.5,28.5
1580,0.16,1.96,3.04,657.0,29.5,29.0,30.0,29.5
1581,0.24,2.35,3.13,667.0,30.0,30.0,30.5,30.5
1582,0.24,3.14,3.25,688.0,31.0,31.5,31.5,31.5
1583,0.24,5.49,3.39,716.0,32.5,32.5,33.0,33.0
1584,0.24,7.45,3.52,766.0,34.0,34.0,34.5,34.5
1585,0.48,9.41,3.74,827.0,35.5,36.0,37.0,37.0
1586,0.48,9.8,3.93,902.0,37.5,38.0,39.0,39.0
1587,0.64,11.76,4.23,993.0,40.5,40.5,42.0,42.0
1588,0.72,13.73,4.54,1058.0,44.0,44.0,45.5,45.5
1589,0.96,15.29,4.92,1140.0,48.0,48.0,50.0,49.5
1590,1.12,15.69,5.47,1224.0,52.0,52.0,55.0,55.5
1591,1.36,15.69,5.87,1271.0,57.0,57.0,59.0,59.0
1592,1.44,15.69,6.38,1307.0,62.0,61.5,64.0,64.0
1593,1.52,15.69,6.96,1328.0,67.5,67.5,69.5,69.5
1594,1.52,15.69,7.51,1333.0,72.5,72.5,74.5,75.0
1595,1.44,15.69,8.02,1342.0,77.5,77.5,79.5,79.5
1596,1.36,15.69,8.55,1366.0,82.5,82.0,84.5,84.5
1597,1.36,15.69,9.01,1389.0,87.0,86.5,88.5,89.0
1598,1.36,15.69,9.44,1400.0,91.5,91.0,93.0,93.0
1599,1.36,14.51,9.9,1421.0,95.5,95.0,97.0,97.0
1600,1.2,9.8,10.28,1418.0,99.0,99.0,100.5,100.5
1601,1.12,10.98,10.64,1354.0,102.5,102.5,103.5,103.5
1602,0.96,14.51,10.89,1321.0,105.0,104.5,106.5,107.0
1603,0.64,17.25,11.24,1369.0,107.0,107.5,109.0,110.0
1604,0.64,18.04,11.56,1474.0,110.5,111.0,113.5,113.5
1605,1.04,18.04,12.06,1556.0,115.5,115.0,118.0,118.0
1606,1.2,18.04,12.57,1601.0,121.0,121.0,123.5,123.5
1607,1.2,18.04,13.05,1623.0,125.0,125.0,127.5,127.0
1608,1.2,18.04,13.48,1644.0,129.5,129.5,132.5,132.0
1609,1.2,18.04,13.86,1665.0,132.5,133.0,135.0,135.5
1610,1.2,18.04,14.37,1690.0,137.5,137.5,140.5,139.5
1611,1.12,9.8,14.85,1668.0,142.5,142.0,143.5,143.5
1612,0.96,8.24,14.98,1613.0,145.0,144.5,145.0,145.0
1613,0.56,9.41,15.17,1621.0,146.0,145.5,146.5,146.5
1614,0.32,10.59,15.32,1657.0,147.0,146.0,148.5,148.5
1615,0.24,11.37,15.52,1687.0,149.0,148.0,149.5,150.0
1616,0.32,12.16,15.71,1709.0,150.5,149.5,152.0,151.5
1617,0.48,12.16,15.85,1724.0,152.0,151.5,153.5,153.5
1618,0.48,12.16,15.98,1736.0,153.0,153.5,154.5,154.5
1619,0.32,12.16,16.08,1744.0,154.0,154.0,155.5,155.0
1620,0.32,12.55,16.26,1742.0,155.5,154.5,156.5,156.5
1621,0.24,12.55,16.41,1684.0,157.0,156.0,159.0,159.0
1622,0.48,12.55,16.63,1513.0,158.5,158.5,161.0,161.0
1623,0.64,12.55,16.79,1336.0,161.5,161.5,163.0,163.0
1624,0.56,12.94,17.0,1270.0,163.5,162.5,165.0,164.5
1625,0.32,12.94,17.19,1259.0,165.0,164.5,166.5,166.0
1626,0.32,12.94,17.37,1260.0,166.0,166.5,167.5,167.5
1627,0.32,14.51,17.54,1281.0,168.0,167.5,169.5,169.0
1628,0.32,15.69,17.7,1317.0,169.5,169.5,171.5,171.5
1629,0.48,17.65,17.95,1374.0,171.5,171.0,173.5,173.5
1630,0.56,18.43,18.16,1431.0,173.5,173.5,176.0,176.0
1631,0.64,18.43,18.43,1471.0,176.0,176.0,178.5,178.5
1632,0.72,16.47,18.69,1497.0,179.0,178.0,180.5,180.5
1633,0.72,0.0,18.89,1449.0,181.5,181.0,182.5,182.5
1634,0.64,0.0,19.05,1293.0,183.5,182.0,183.0,183.5
1635,0.32,0.0,19.08,1153.0,183.0,183.5,184.0,183.5
1636,0.08,0.0,19.13,1101.0,183.5,183.0,184.0,183.5
1637,0.0,0.0,19.09,1097.0,183.0,182.5,184.0,183.5
1638,0.0,0.0,19.06,1097.0,183.0,183.0,183.5,183.5
1639,0.0,0.0,19.07,1085.0,183.0,182.5,182.5,183.0
1640,0.0,1.57,19.0,1079.0,182.5,182.0,182.5,182.0
1641,0.0,4.31,18.98,1094.0,182.5,181.5,182.0,182.5
1642,0.0,6.67,18.94,1142.0,182.5,182.0,182.0,182.0
1643,-0.08,7.84,18.96,1210.0,181.5,181.5,183.5,184.0
1644,0.08,7.84,19.04,1195.0,182.5,182.0,183.0,183.0
1645,0.08,9.02,19.12,1195.0,183.5,182.5,184.0,184.0
1646,0.08,11.76,19.16,1222.0,183.5,183.5,184.5,185.0
1647,0.16,12.16,19.27,1252.0,184.5,184.5,186.0,185.5
1648,0.24,6.67,19.4,1283.0,186.0,185.0,186.0,187.0
1649,0.24,0.0,19.46,1258.0,186.5,186.5,188.0,188.0
1650,0.16,0.0,19.51,1169.0,187.5,186.5,187.5,188.0
1651,0.08,0.0,19.51,1130.0,187.5,187.5,187.5,188.0
1652,0.0,0.0,19.52,1121.0,187.5,187.0,187.5,188.0
1653,0.0,0.0,19.49,1104.0,186.5,187.0,187.5,187.5
1654,0.0,2.35,19.47,1087.0,186.5,186.5,187.0,187.0
1655,0.0,5.1,19.44,1094.0,187.0,186.0,186.5,187.0
1656,0.0,6.67,19.36,1144.0,186.5,186.0,186.5,186.5
1657,0.0,7.06,19.36,1219.0,186.5,185.0,188.5,188.5
1658,0.08,7.06,19.52,1237.0,186.0,186.0,186.5,187.0
1659,0.08,7.45,19.47,1206.0,187.0,186.5,188.0,188.0
1660,0.08,7.84,19.53,1220.0,187.5,188.0,188.0,188.5
1661,0.16,7.84,19.62,1228.0,189.0,187.5,189.0,189.5
1662,0.08,8.24,19.7,1233.0,189.0,189.0,190.0,190.0
1663,0.08,8.24,19.81,1241.0,189.5,189.0,190.5,190.5
1664,0.16,10.59,19.85,1248.0,190.0,189.5,191.5,191.0
1665,0.16,16.47,19.93,1281.0,191.0,190.5,193.0,192.5
1666,0.16,20.78,20.13,1359.0,192.0,192.0,194.5,195.0
1667,0.32,21.96,20.39,1497.0,194.0,193.5,198.0,197.0
1668,0.56,23.14,20.76,1543.0,198.0,196.5,200.0,200.5
1669,0.96,23.14,20.96,1488.0,200.5,200.5,204.0,203.5
1670,0.96,23.14,21.35,1430.0,203.5,203.0,207.0,207.0
1671,0.96,23.14,21.63,1405.0,207.5,207.0,210.5,209.5
1672,0.88,23.14,22.0,1431.0,210.5,209.0,212.5,212.5
1673,0.96,23.14,22.25,1452.0,213.5,213.0,216.0,216.0
1674,0.88,23.14,22.54,1451.0,215.0,214.5,218.0,218.0
1675,0.88,23.14,22.89,1462.0,218.5,218.0,222.0,222.0
1676,0.96,23.92,23.26,1461.0,222.5,221.0,225.5,225.5
1677,0.96,24.31,23.57,1489.0,225.0,224.5,229.0,228.5
1678,0.96,24.31,23.95,1510.0,229.0,227.5,232.0,232.0
1679,0.96,25.1,24.35,1532.0,232.5,232.5,235.5,235.5
1680,0.96,27.06,24.72,1542.0,236.0,235.5,239.0,239.5
1681,0.96,27.45,25.2,1568.0,241.0,239.0,243.5,244.0
1682,1.04,27.45,25.59,1587.0,244.5,243.5,248.5,248.5
1683,1.04,27.45,26.09,1598.0,248.0,247.5,253.0,252.5
1684,1.04,27.45,26.41,1606.0,253.0,251.5,256.0,256.0
1685,1.04,27.45,26.9,1595.0,256.0,256.5,261.0,260.0
1686,1.04,27.45,27.34,1628.0,260.5,259.5,264.0,263.5
1687,1.04,27.45,27.58,1613.0,264.0,263.5,268.5,269.0
1688,1.12,27.45,28.04,1607.0,268.0,267.5,272.5,272.5
1689,1.04,25.88,28.46,1617.0,271.5,271.0,274.5,275.0
1690,0.96,23.92,28.71,1643.0,274.5,274.5,279.0,279.5
1691,0.96,23.92,29.19,1646.0,278.0,278.5,281.5,282.0
1692,0.88,23.53,29.57,1686.0,282.5,282.5,286.0,286.0
1693,0.72,23.53,29.86,1707.0,285.5,285.5,288.5,289.5
1694,0.72,23.53,30.22,1721.0,288.5,289.0,291.5,293.0
1695,0.72,23.14,30.61,1745.0,291.5,292.5,295.0,297.0
1696,0.72,22.75,30.81,1758.0,293.0,295.0,298.0,298.5
1697,0.88,21.96,31.07,1762.0,295.5,297.0,299.5,301.0
1698,0.72,21.18,31.35,1782.0,298.0,299.5,302.0,303.0
1699,0.64,20.39,31.53,1801.0,300.5,302.0,304.5,305.0
1700,0.64,19.22,31.7,1807.0,302.5,303.0,306.0,306.5
1701,0.56,17.25,31.93,1814.0,304.5,305.5,306.5,308.0
1702,0.48,14.12,32.06,1821.0,306.0,307.0,309.0,309.5
1703,0.48,9.41,32.12,1819.0,308.0,307.5,309.5,309.5
1704,0.24,9.02,32.14,1822.0,309.0,307.5,309.5,309.5
1705,0.08,9.02,32.25,1835.0,310.5,308.0,310.0,309.5
1706,0.0,9.02,32.27,1904.0,310.0,308.5,310.5,310.5
1707,0.0,8.63,32.29,1896.0,310.0,309.5,310.5,311.0
1708,0.08,8.63,32.3,1892.0,309.0,310.0,310.5,311.5
1709,0.08,8.63,32.31,1897.0,310.0,309.0,311.0,311.5
1710,0.0,8.63,32.32,1898.0,310.0,309.0,310.5,310.0
1711,0.0,6.67,32.3,1894.0,310.0,308.5,310.5,310.0
1712,0.0,5.88,32.26,1878.0,311.0,309.5,310.5,310.0
1713,0.0,4.31,32.44,1780.0,310.5,310.0,311.5,311.0
1714,0.08,1.57,32.38,1393.0,310.5,310.0,312.5,312.0
1715,0.08,0.78,32.29,1131.0,312.0,310.0,311.0,310.5
1716,0.0,0.78,32.28,1059.0,310.5,309.0,309.0,308.0
1717,-0.08,0.0,32.21,1035.0,310.5,309.0,309.5,309.0
1718,-0.16,0.0,32.14,1016.0,310.0,308.5,309.5,308.5
1719,-0.16,0.0,32.05,970.0,309.0,307.5,309.0,308.0
1720,-0.16,0.0,31.99,910.0,307.5,306.0,307.5,306.5
1721,-0.16,0.0,31.91,897.0,307.0,305.0,307.0,306.5
1722,-0.16,0.0,31.83,865.0,306.5,306.0,306.5,306.0
1723,-0.16,0.0,31.76,841.0,306.0,304.5,306.0,305.0
1724,-0.16,0.0,31.72,842.0,305.5,303.0,305.0,304.5
1725,-0.16,0.0,31.62,845.0,304.5,302.0,304.0,303.5
1726,-0.16,0.0,31.54,854.0,304.0,302.5,303.0,303.5
1727,-0.16,0.0,31.47,848.0,303.0,302.0,303.0,302.5
1728,-0.16,0.0,31.39,849.0,302.0,300.0,302.0,302.0
1729,-0.16,0.0,31.3,849.0,302.0,300.0,301.5,301.0
1730,-0.16,0.0,31.27,852.0,300.0,299.5,300.0,299.5
1731,-0.16,0.0,31.01,838.0,298.0,296.5,298.0,297.0
1732,-0.56,0.0,30.66,841.0,294.0,292.5,293.5,292.5
1733,-0.88,0.0,30.35,840.0,291.5,289.0,290.0,289.0
1734,-0.96,0.0,30.01,842.0,287.5,286.5,286.5,286.5
1735,-1.04,0.0,29.61,834.0,284.5,282.5,284.5,283.0
1736,-1.04,0.0,29.17,830.0,279.5,278.5,279.0,278.5
1737,-1.12,0.0,28.73,823.0,276.0,272.5,275.5,274.0
1738,-1.2,0.0,28.26,820.0,270.5,270.0,269.5,269.0
1739,-1.36,0.0,27.79,814.0,266.0,265.5,265.5,265.0
1740,-1.36,0.0,27.37,814.0,262.0,260.0,261.0,260.5
1741,-1.44,0.0,26.88,806.0,257.5,256.0,256.5,256.5
1742,-1.44,0.0,26.35,808.0,251.5,251.5,250.5,251.5
1743,-1.52,0.0,25.82,808.0,246.0,245.5,246.0,246.5
1744,-1.6,0.0,25.26,803.0,241.5,240.5,241.0,241.0
1745,-1.6,0.0,24.72,788.0,237.0,235.5,235.0,235.5
1746,-1.6,0.0,24.16,787.0,231.0,230.0,229.0,229.5
1747,-1.6,0.0,23.56,782.0,224.5,224.5,223.5,224.0
1748,-1.6,0.0,23.11,781.0,220.0,219.0,219.0,220.0
1749,-1.6,0.0,22.49,772.0,213.5,213.5,212.5,213.0
1750,-1.6,0.0,21.89,761.0,208.0,208.5,208.0,208.5
1751,-1.76,0.0,21.28,748.0,202.0,201.5,202.0,202.0
1752,-1.76,0.0,20.7,737.0,196.5,197.0,196.0,196.0
1753,-1.6,0.0,20.12,733.0,191.5,191.0,191.0,191.0
1754,-1.52,0.0,19.7,728.0,187.5,186.5,186.5,187.0
1755,-1.36,0.0,19.16,716.0,182.0,182.0,182.5,182.0
1756,-1.2,0.0,18.74,705.0,178.5,178.5,178.5,179.0
1757,-1.04,0.0,18.45,698.0,176.0,175.0,176.0,175.5
1758,-0.96,0.0,18.09,695.0,172.5,172.5,173.5,173.5
1759,-0.88,0.0,17.89,693.0,171.5,171.0,171.5,172.0
1760,-0.64,0.0,17.81,699.0,170.5,170.0,170.0,170.0
1761,-0.24,0.0,17.67,704.0,169.0,169.5,170.5,170.0
1762,-0.08,0.0,17.63,710.0,169.5,168.5,169.5,169.5
1763,0.0,0.0,17.61,719.0,169.0,168.5,169.5,169.0
1764,0.0,0.0,17.6,729.0,169.0,169.0,168.5,169.0
1765,0.0,0.0,17.57,740.0,168.5,168.0,168.5,169.0
1766,0.0,0.0,17.57,746.0,168.5,168.5,168.0,169.0
1767,0.0,0.0,17.54,746.0,168.5,168.0,168.5,168.5
1768,0.0,0.0,17.52,744.0,168.0,167.5,169.0,168.5
1769,0.0,1.18,17.54,743.0,168.5,168.0,168.5,168.5
1770,0.0,2.35,17.5,752.0,168.0,168.0,169.0,168.5
1771,0.0,0.0,17.52,774.0,168.5,167.5,168.5,169.0
1772,0.0,0.0,17.5,784.0,168.5,167.5,168.5,168.0
1773,0.0,0.0,17.45,774.0,167.5,166.5,167.0,167.5
1774,-0.08,0.0,17.37,766.0,166.0,165.0,166.0,166.0
1775,-0.32,0.0,17.09,756.0,163.0,163.0,163.5,163.5
1776,-0.64,0.0,16.85,748.0,161.0,160.5,161.0,160.5
1777,-0.72,0.0,16.59,746.0,157.5,157.5,158.5,158.5
1778,-0.88,0.0,16.27,747.0,155.0,154.5,155.0,155.0
1779,-0.88,0.0,15.97,748.0,153.0,151.5,152.5,152.0
1780,-0.72,0.0,15.66,748.0,149.5,148.5,151.0,150.0
1781,-0.64,0.0,15.43,753.0,147.5,146.5,147.5,147.0
1782,-0.56,0.0,15.26,753.0,146.0,145.5,146.0,145.5
1783,-0.56,0.0,14.99,753.0,143.5,142.5,143.5,143.5
1784,-0.56,0.0,14.79,754.0,142.0,141.0,142.0,141.5
1785,-0.56,0.0,14.79,754.0,141.0,141.0,141.0,141.5
1786,-0.16,0.0,14.67,757.0,140.5,140.0,141.0,140.5
1787,0.0,9.41,14.63,757.0,140.5,140.0,141.5,141.0
1788,0.0,11.76,14.67,788.0,140.5,140.5,141.5,141.0
1789,0.0,14.12,14.7,893.0,140.5,140.5,141.5,141.5
1790,0.08,17.65,14.79,1000.0,141.5,140.5,142.5,142.5
1791,0.16,19.22,14.86,1107.0,142.0,142.0,144.0,143.5
1792,0.24,20.78,15.02,1235.0,144.0,143.5,145.5,145.5
1793,0.32,22.75,15.25,1392.0,145.5,144.5,148.0,147.5
1794,0.48,25.1,15.52,1506.0,148.5,148.0,150.0,150.0
1795,0.64,25.49,15.81,1605.0,150.5,150.5,154.0,154.0
1796,0.88,27.06,16.14,1654.0,154.5,154.0,157.0,156.5
1797,0.96,28.63,16.53,1708.0,158.0,157.5,160.5,160.5
1798,0.96,28.63,16.89,1730.0,161.0,160.5,164.0,163.5
1799,1.04,29.02,17.21,1730.0,165.5,165.0,167.0,167.5
1800,1.04,31.76,17.56,1739.0,168.0,167.5,171.0,171.0
1801,0.96,33.33,17.86,1764.0,171.0,170.5,174.0,174.0
1802,1.04,33.73,18.34,1782.0,175.0,175.5,178.5,179.0
1803,1.04,33.73,18.63,1779.0,178.0,178.0,181.0,181.0
1804,1.04,34.12,19.03,1779.0,182.5,182.0,185.5,185.5
1805,1.04,35.29,19.34,1796.0,185.0,185.5,188.5,189.0
1806,1.12,36.08,19.85,1799.0,188.5,188.0,191.5,192.0
1807,1.12,36.08,20.18,1796.0,193.5,193.0,196.5,197.0
1808,1.12,36.47,20.65,1805.0,196.5,196.0,200.5,199.5
1809,1.04,38.43,21.0,1811.0,200.0,201.0,203.5,203.5
1810,1.04,39.22,21.31,1818.0,204.0,203.0,206.5,207.0
1811,1.04,39.22,21.73,1826.0,207.0,207.5,211.0,211.0
1812,1.04,39.61,22.03,1842.0,210.5,210.0,215.0,215.0
1813,1.12,39.61,22.51,1850.0,215.0,215.0,217.5,218.0
1814,1.12,39.61,22.87,1829.0,218.0,217.5,222.5,222.5
1815,1.04,39.61,23.38,1829.0,223.0,222.5,226.0,226.0
1816,1.04,39.61,23.72,1838.0,226.0,225.5,229.5,229.5
1817,1.04,39.61,24.06,1852.0,229.5,229.5,233.0,233.5
1818,1.12,39.61,24.44,1853.0,232.0,232.0,236.5,236.5
1819,1.04,39.61,24.78,1845.0,236.5,236.5,241.0,241.5
1820,1.04,40.39,25.23,1877.0,239.5,240.5,244.5,245.0
1821,1.12,40.39,25.68,1860.0,244.5,243.5,248.0,248.5
1822,1.04,40.39,26.04,1866.0,248.0,248.0,251.0,251.5
1823,1.04,40.39,26.33,1806.0,251.0,251.0,254.5,255.5
1824,0.96,40.78,26.66,1786.0,255.0,254.0,258.5,258.5
1825,0.96,40.78,27.0,1797.0,257.5,257.0,261.0,261.0
1826,0.96,40.78,27.28,1794.0,260.5,260.0,265.5,265.5
1827,0.88,40.78,27.65,1805.0,264.0,264.0,267.5,268.0
1828,0.88,40.78,28.1,1802.0,268.0,268.5,272.5,272.0
1829,0.88,40.78,28.44,1820.0,271.5,270.5,276.0,276.0
1830,0.88,40.78,28.86,1836.0,275.0,274.0,278.5,278.5
1831,0.96,40.78,29.12,1836.0,278.5,278.0,281.5,281.5
1832,0.96,40.78,29.38,1842.0,281.5,281.0,284.5,284.5
1833,0.96,40.0,29.75,1851.0,284.0,283.0,288.0,287.5
1834,0.88,39.61,30.04,1852.0,287.0,286.0,290.5,289.5
1835,0.88,39.61,30.35,1857.0,289.5,288.0,293.0,293.0
1836,0.88,39.22,30.57,1860.0,292.5,291.0,297.5,297.0
1837,0.88,39.22,30.98,1879.0,295.5,295.0,299.5,298.5
1838,0.72,39.22,31.25,1876.0,298.0,296.5,302.0,302.0
1839,0.96,39.22,31.63,1884.0,301.0,300.0,305.0,305.0
1840,0.96,39.22,31.92,1896.0,304.5,304.5,309.5,309.5
1841,0.96,39.22,32.27,1894.0,307.5,309.0,311.5,311.5
1842,0.96,39.22,32.61,1900.0,312.0,311.0,316.0,316.0
1843,0.96,38.82,33.03,1908.0,315.5,313.5,320.0,319.5
1844,0.96,38.43,33.4,1925.0,317.5,317.5,323.0,323.0
1845,0.88,38.43,33.77,1923.0,322.0,320.5,326.0,326.5
1846,0.88,38.43,34.05,1931.0,324.5,325.5,329.5,329.0
1847,0.88,38.04,34.36,1936.0,328.0,327.5,332.5,332.0
1848,0.96,36.08,34.67,1942.0,330.5,329.5,334.5,335.0
1849,0.96,34.9,35.09,1946.0,334.5,333.5,339.0,339.5
1850,0.96,34.9,35.29,1945.0,337.0,336.5,342.5,342.5
1851,0.96,32.94,35.65,1958.0,339.5,339.5,344.0,343.5
1852,0.96,18.04,36.08,1950.0,343.0,341.5,346.5,347.0
1853,0.88,0.0,36.0,1711.0,345.0,344.0,346.5,346.5
1854,0.56,0.0,36.11,1401.0,346.0,345.0,347.5,347.5
1855,0.16,0.0,36.05,1248.0,345.5,344.5,346.5,346.5
1856,0.0,0.0,35.96,1224.0,345.0,344.5,345.5,345.5
1857,-0.08,0.0,35.91,1197.0,345.5,344.0,344.5,344.0
1858,-0.08,0.0,35.8,1183.0,344.0,344.0,344.5,344.0
1859,-0.08,0.0,35.72,1180.0,343.0,343.0,343.5,343.5
1860,-0.08,7.45,35.6,1220.0,342.5,342.0,343.0,342.5
1861,-0.08,7.45,35.56,1275.0,342.0,341.0,344.5,344.0
1862,-0.08,7.06,35.59,1286.0,341.5,341.0,341.5,341.5
1863,0.0,7.06,35.51,1245.0,341.0,339.5,342.5,342.0
1864,0.0,6.67,35.49,1245.0,340.5,338.5,341.5,341.5
1865,0.0,9.41,35.46,1252.0,341.0,338.5,341.0,341.0
1866,0.0,10.59,35.41,1270.0,340.0,339.0,340.5,341.0
1867,0.0,5.88,35.41,1274.0,339.5,339.0,341.0,340.5
1868,0.0,11.76,35.4,1233.0,340.0,339.5,340.5,339.5
1869,0.0,14.51,35.37,1242.0,339.0,337.5,341.0,340.5
1870,0.0,17.65,35.46,1323.0,340.0,338.5,341.0,341.0
1871,0.08,18.43,35.47,1346.0,339.5,339.0,341.5,341.0
1872,0.08,18.82,35.65,1328.0,340.0,338.5,341.0,340.5
1873,0.16,20.0,35.59,1301.0,341.0,340.0,344.0,344.0
1874,0.24,20.39,35.76,1247.0,342.0,341.5,343.0,343.5
1875,0.32,20.39,35.87,1232.0,343.0,342.5,345.0,345.5
1876,0.24,20.78,35.92,1235.0,344.5,344.0,347.0,347.0
1877,0.32,21.18,36.1,1246.0,346.0,345.5,348.5,348.5
1878,0.32,21.57,36.28,1253.0,347.0,346.5,350.0,350.0
1879,0.32,21.57,36.41,1264.0,348.5,348.0,351.0,351.0
1880,0.32,21.57,36.72,1295.0,350.0,349.0,353.0,352.0
1881,0.24,21.57,36.56,1290.0,351.0,350.5,353.5,353.5
1882,0.48,21.57,36.8,1264.0,352.5,351.5,356.5,356.0
1883,0.24,21.96,37.0,1276.0,354.5,352.5,356.0,356.5
1884,0.32,22.35,37.15,1268.0,355.0,354.5,358.0,357.5
1885,0.32,23.14,37.23,1281.0,357.0,356.0,358.5,359.0
1886,0.32,23.92,37.34,1332.0,359.0,357.5,361.5,361.0
1887,0.48,24.71,37.69,1359.0,360.5,360.0,363.5,364.0
1888,0.48,25.1,37.85,1290.0,362.0,361.0,365.0,364.5
1889,0.48,27.06,38.04,1329.0,363.5,362.5,366.0,366.0
1890,0.48,27.45,38.16,1349.0,365.5,363.0,368.0,368.0
1891,0.48,27.45,38.36,1358.0,367.0,365.5,371.0,370.5
1892,0.56,27.45,38.56,1325.0,369.0,367.5,372.0,372.0
1893,0.48,27.45,38.77,1336.0,371.0,369.5,374.5,374.5
1894,0.48,27.45,39.0,1338.0,372.5,371.0,376.0,376.0
1895,0.48,27.45,39.2,1355.0,374.5,374.0,378.0,378.5
1896,0.56,27.45,39.46,1361.0,377.5,376.5,380.0,380.0
1897,0.48,24.71,39.64,1369.0,378.5,377.5,383.0,383.0
1898,0.48,23.53,39.96,1370.0,382.5,381.0,385.0,385.0
1899,0.48,23.14,40.11,1378.0,384.0,382.0,386.5,386.5
1900,0.32,23.14,40.26,1374.0,385.5,384.0,388.0,388.5
1901,0.32,23.14,40.48,1377.0,387.0,386.5,389.5,389.5
1902,0.48,22.75,40.63,1394.0,388.0,388.0,390.5,391.5
1903,0.48,22.35,40.7,1396.0,390.0,388.0,392.5,392.5
1904,0.32,18.04,40.87,1397.0,391.0,389.5,394.5,394.5
1905,0.32,18.04,40.98,1403.0,393.0,391.5,395.5,395.5
1906,0.24,18.04,41.1,1402.0,394.5,392.5,395.5,395.0
1907,0.16,18.04,41.25,1411.0,394.5,394.0,398.0,398.0
1908,0.24,18.04,41.42,1419.0,397.0,395.5,400.0,399.5
1909,0.16,17.65,41.61,1420.0,399.0,398.5,400.5,400.5
1910,0.24,17.25,41.71,1430.0,400.0,399.5,401.0,402.5
1911,0.16,17.25,41.89,1432.0,401.5,400.5,403.5,404.0
1912,0.24,16.86,42.04,1436.0,402.5,402.0,405.0,405.0
1913,0.24,9.41,42.15,1432.0,404.0,404.0,405.0,405.0
1914,0.16,7.06,42.2,1435.0,404.5,404.5,405.5,406.0
1915,0.16,5.49,42.2,1439.0,405.5,405.0,406.5,406.5
1916,0.0,0.39,42.22,1439.0,405.5,405.0,406.0,406.0
1917,0.0,0.0,42.22,1437.0,406.0,405.5,406.0,406.0
1918,-0.08,0.0,42.17,1428.0,406.0,404.5,406.5,406.0
1919,-0.08,0.0,42.11,1399.0,405.5,404.0,404.0,403.5
1920,-0.16,0.0,42.11,1427.0,404.5,404.0,404.0,404.0
1921,-0.16,0.0,42.05,1433.0,404.0,403.5,403.5,404.0
1922,-0.16,0.39,41.97,1435.0,404.0,403.0,403.5,404.0
1923,-0.16,1.57,41.89,1436.0,403.0,402.0,403.0,403.5
1924,-0.16,3.14,41.87,1431.0,402.5,401.5,402.5,403.0
1925,-0.08,3.53,41.82,1435.0,403.0,401.0,403.5,402.5
1926,-0.08,6.27,41.82,1439.0,403.0,401.0,403.0,402.5
1927,-0.08,0.0,41.84,1466.0,402.5,400.0,402.5,402.0
1928,-0.08,0.0,41.81,1352.0,402.5,400.5,402.5,402.5
1929,0.0,0.0,41.66,1245.0,399.5,398.0,400.5,400.0
1930,-0.48,0.0,41.4,1086.0,397.0,395.0,397.0,396.5
1931,-0.96,0.0,40.97,1016.0,394.0,391.5,392.0,391.5
1932,-1.2,0.0,40.53,1055.0,389.0,387.5,389.5,389.0
1933,-1.2,0.0,40.13,1026.0,384.5,383.0,384.5,384.5
1934,-1.2,0.0,39.67,1005.0,380.0,379.5,380.5,380.0
1935,-1.36,0.0,39.38,995.0,378.0,377.5,377.5,377.5
1936,-1.2,0.0,39.07,986.0,373.5,372.5,373.5,374.5
1937,-1.2,0.0,38.6,975.0,370.5,369.5,369.5,370.0
1938,-1.2,0.0,38.25,965.0,366.5,365.5,367.0,366.5
1939,-1.2,0.0,37.91,955.0,363.5,362.0,363.5,363.5
1940,-1.2,0.0,37.49,939.0,359.0,357.0,359.0,359.0
1941,-1.2,0.0,37.11,931.0,355.5,354.5,355.5,355.0
1942,-1.2,0.0,36.73,919.0,352.0,350.5,350.5,351.0
1943,-1.2,0.0,36.29,912.0,347.0,346.5,347.0,348.0
1944,-1.36,0.0,35.83,898.0,343.5,342.5,343.5,343.5
1945,-1.44,0.0,35.42,888.0,338.0,337.5,338.5,338.5
1946,-1.52,0.0,34.98,882.0,334.0,334.0,335.0,334.5
1947,-1.44,0.0,34.56,874.0,330.5,329.0,330.5,331.5
1948,-1.36,0.0,34.05,858.0,325.5,324.5,325.5,326.5
1949,-1.2,0.0,33.79,851.0,324.0,323.0,324.5,324.5
1950,-0.64,0.0,33.68,889.0,323.5,322.5,324.0,323.5
1951,-0.16,0.0,33.59,954.0,322.5,322.0,323.5,323.5
