frame,MAP Vacuum,TPS 1 Volts,TPS 2 Volts,ETC Directional Duty Cycle,Engine Speed,Injector Pulse Width Cylinder 7,Injector Pulse Width Cylinder 8,1/1 Short Term ADAP
1471,17.64,0.76,4.25,-15.47,579.0,1816.0,1784.0,-2.15
1472,17.64,0.75,4.25,-15.47,583.0,1808.0,1792.0,-4.5
1473,17.64,0.76,4.25,-15.47,586.0,1784.0,1904.0,-4.5
1474,17.64,0.75,4.25,-16.31,584.0,1840.0,1864.0,-4.69
1475,17.64,0.75,4.25,-15.89,580.0,1752.0,1856.0,-4.89
1476,17.64,0.76,4.25,-15.13,575.0,1776.0,1872.0,-4.89
1477,17.64,0.76,4.25,-15.47,580.0,1752.0,1776.0,-5.08
1478,17.64,0.76,4.25,-15.47,583.0,1808.0,1808.0,-2.74
1479,17.64,0.76,4.25,-15.06,577.0,1824.0,1776.0,-2.55
1480,17.64,0.75,4.25,-15.06,585.0,1816.0,1808.0,-2.55
1481,17.64,0.76,4.25,-15.47,583.0,1816.0,1808.0,-2.35
1482,17.64,0.76,4.25,-15.06,580.0,1768.0,1776.0,-4.69
1483,17.64,0.75,4.25,-15.06,577.0,1768.0,1776.0,-4.69
1484,17.64,0.76,4.25,-15.06,585.0,1760.0,1872.0,-4.89
1485,17.64,0.76,4.25,-15.06,585.0,1760.0,1864.0,-4.89
1486,17.64,0.76,4.25,-15.06,586.0,1744.0,1840.0,-4.89
1487,17.64,0.76,4.25,-15.89,583.0,1832.0,1768.0,-2.55
1488,17.64,0.76,4.25,-15.06,584.0,1816.0,1776.0,-2.35
1489,17.64,0.76,4.25,-15.06,586.0,1808.0,1792.0,-2.15
1490,17.64,0.76,4.25,-15.06,584.0,1808.0,1776.0,-2.15
1491,17.64,0.76,4.25,-15.06,583.0,1816.0,1800.0,-1.96
1492,17.64,0.75,4.25,-14.22,585.0,1752.0,1784.0,-4.3
1493,17.64,0.76,4.25,-14.22,585.0,1752.0,1776.0,-4.5
1494,17.64,0.76,4.25,-15.06,586.0,1752.0,1840.0,-4.5
1495,17.64,0.76,4.25,-15.06,586.0,1792.0,1856.0,-4.5
1496,17.64,0.76,4.25,-15.06,577.0,1824.0,1840.0,-4.69
1497,17.64,0.76,4.25,-14.64,587.0,1752.0,1824.0,-4.89
1498,17.64,0.76,4.25,-14.64,582.0,1752.0,1776.0,-4.89
1499,17.64,0.76,4.25,-14.64,584.0,1752.0,1776.0,-5.08
1500,17.64,0.76,4.25,-14.29,588.0,1744.0,1752.0,-5.08
1501,17.23,0.93,4.02,16.23,596.0,4656.0,4352.0,-0.01
1502,9.38,1.04,4.08,-28.81,835.0,5128.0,4592.0,-0.01
1503,12.57,1.04,3.91,17.7,1143.0,4320.0,4064.0,-6.06
1504,13.63,0.81,4.19,-13.58,1169.0,2640.0,2496.0,-6.26
1505,17.64,0.81,4.2,-9.16,974.0,1984.0,2048.0,-6.26
1506,18.53,0.82,4.18,-4.18,819.0,1976.0,1968.0,-3.91
1507,17.99,0.83,4.17,0.42,716.0,2368.0,2256.0,-3.72
1508,17.05,0.85,4.15,-16.4,704.0,2632.0,2640.0,-2.94
1509,16.22,0.83,4.17,-13.8,718.0,2736.0,2752.0,-2.35
1510,16.34,0.78,4.21,-14.99,707.0,2632.0,2608.0,-1.96
1511,16.7,0.8,4.2,-1.66,689.0,3336.0,2624.0,-0.98
1512,16.52,0.8,4.2,-12.49,732.0,2720.0,2632.0,-0.4
1513,16.99,0.78,4.22,-6.24,704.0,2480.0,2440.0,-0.59
1514,17.23,0.81,4.19,-8.78,688.0,2408.0,2488.0,-2.94
1515,17.05,0.82,4.18,-6.27,677.0,2488.0,2656.0,-2.94
1516,16.52,0.83,4.17,-7.94,684.0,2720.0,2848.0,-2.94
1517,16.34,0.79,4.21,-16.31,700.0,2728.0,2776.0,-0.4
1518,16.64,0.79,4.21,-15.89,701.0,2632.0,2712.0,-0.2
1519,16.87,0.8,4.21,-13.8,693.0,2584.0,2624.0,0.77
1520,16.99,0.79,4.21,-12.19,681.0,2568.0,2600.0,1.36
1521,17.05,0.8,4.21,-12.96,679.0,2544.0,2600.0,1.75
1522,17.05,0.79,4.21,-12.49,680.0,2560.0,2624.0,2.34
1523,17.11,0.8,4.21,-13.38,681.0,2568.0,2600.0,2.73
1524,17.11,0.8,4.21,-13.38,679.0,2584.0,2624.0,2.92
1525,17.17,0.79,4.21,-12.96,684.0,2568.0,2520.0,3.12
1526,17.17,0.8,4.21,-11.71,681.0,2576.0,2544.0,3.12
1527,17.17,0.8,4.21,-12.13,680.0,2576.0,2544.0,2.92
1528,17.17,0.8,4.21,-10.03,682.0,2496.0,2488.0,0.58
1529,17.17,0.8,4.21,-10.51,680.0,2464.0,2528.0,0.38
1530,17.17,0.8,4.2,-10.87,678.0,2432.0,2504.0,0.38
